bus;Pg;Qg;Qmax;Qmin;Vg;mBase;status;Pmax;Pmin;c2;c1;c0
1978;22.585;1.425;11.12;-8.27;1.0;100.0;1;37.64;7.53;0.0;99.546478;0.0
1769;20.485;-2.625;7.16;-12.41;1.0;100.0;1;39.97;1.0;0.0;44.51305700000001;0.0
1770;20.485;-2.375;7.400000000000001;-12.15;1.0;100.0;1;39.97;1.0;0.0;25.827509;0.0
1979;26.400000000000002;0.27;10.62;-10.08;1.0;100.0;1;44.0;8.8;0.0;10.045374;0.0
1980;18.6;2.41;18.75;-13.930000000000001;1.0;100.0;1;31.0;6.2;0.0;105.987833;0.0
1771;19.8;1.72;16.72;-13.28;1.0;100.0;1;33.0;6.6000000000000005;0.0;99.978003;0.0
1993;78.0;4.765;26.99;-17.46;1.0;100.0;1;130.0;26.0;0.0;38.865077;0.0
1772;807.0;245.74000000000004;640.85;-149.37;0.997577;100.0;1;1332.0;282.0;0.0;20.142044;0.0
1995;807.0;239.41;634.52;-155.7;0.9964485;100.0;1;1332.0;282.0;0.0;23.309031;0.0
1773;217.49999999999997;89.165;164.14;14.19;1.0;100.0;1;285.0;150.0;0.0;13.359215999999998;0.0
1774;409.99999999999994;37.3;221.3;-146.7;0.9985055;100.0;1;595.0;225.0;0.0;18.012933;0.0
1775;285.0;59.21999999999999;89.22;29.220000000000002;0.997161;100.0;1;443.0;127.0;0.0;30.381701;0.0
1776;0.0;0.0;97.27;37.27;0.9944205;100.0;0;443.0;127.0;0.0;37.990395;0.0
1996;30.0;-0.585;25.509999999999998;-26.68;1.0;100.0;1;50.0;10.0;0.0;22.059642;0.0
1997;30.0;0.04;26.13;-26.05;1.0;100.0;1;50.0;10.0;0.0;6.474270000000001;0.0
2000;51.0;12.91;50.470000000000006;-24.65;1.0;100.0;1;85.0;17.0;0.0;44.861895999999994;0.0
1777;593.37;216.67000000000002;543.74;-110.4;0.9967005;100.0;1;953.37;233.36999999999998;0.0;28.42982;0.0
1778;596.37;213.27000000000004;540.34;-113.79999999999998;0.9991795;100.0;1;956.3700000000001;236.37;0.0;10.693332;0.0
1779;29.4;-0.25;18.53;-19.03;1.0;100.0;1;49.0;9.8;0.0;27.446711;0.0
2002;29.4;-0.25;18.53;-19.03;1.0;100.0;1;49.0;9.8;0.0;64.461675;0.0
1780;14.215;3.5900000000000003;8.62;-1.44;1.0106;100.0;1;23.69;4.74;0.0;118.87562799999999;0.0
2028;14.215;3.5900000000000003;8.62;-1.44;1.01086;100.0;1;23.69;4.74;0.0;122.385004;0.0
1781;14.215;3.5900000000000003;8.62;-1.44;1.010775;100.0;1;23.69;4.74;0.0;126.688114;0.0
1782;14.215;3.515;8.55;-1.52;1.010715;100.0;1;23.69;4.74;0.0;26.640965;0.0
2004;96.6;6.74;86.74;-73.26;1.0;100.0;1;161.0;32.2;0.0;18.034861;0.0
2023;96.6;6.74;86.74;-73.26;1.0;100.0;1;161.0;32.2;0.0;34.601688;0.0
2024;96.6;6.74;86.74;-73.26;1.0;100.0;1;161.0;32.2;0.0;34.755944;0.0
2005;96.6;6.74;86.74;-73.26;1.0;100.0;1;161.0;32.2;0.0;40.379488;0.0
1783;630.0;157.545;414.21000000000004;-99.12;1.0;100.0;1;985.0;275.0;0.0;19.197845;0.0
1784;630.0;146.6;403.28;-110.08;1.0;100.0;1;985.0;275.0;0.0;25.961059;0.0
1785;630.0;159.9;416.57;-96.77;1.0;100.0;1;985.0;275.0;0.0;32.133823;0.0
1786;630.0;160.115;416.79;-96.56;1.0;100.0;1;985.0;275.0;0.0;27.790165;0.0
1787;128.5;18.895;83.56;-45.77;1.0;100.0;1;185.0;72.0;0.0;52.405877000000004;0.0
1788;128.5;19.845;83.56;-43.87;1.0;100.0;1;185.0;72.0;0.0;43.144225;0.0
1789;128.5;19.845;83.56;-43.87;1.0;100.0;1;185.0;72.0;0.0;26.643663999999998;0.0
1790;202.99999999999997;36.265;140.78;-68.25;0.9973695;100.0;1;268.0;138.0;0.0;35.293605;0.0
1791;202.99999999999997;31.264999999999997;135.78;-73.25;0.994026;100.0;1;268.0;138.0;0.0;33.589452;0.0
1792;20.98;-3.94;12.09;-19.97;1.0;100.0;1;34.97;6.99;0.0;32.336169;0.0
2011;20.98;-3.94;12.09;-19.97;1.0;100.0;1;34.97;6.99;0.0;22.022236;0.0
2012;20.975;-3.9599999999999995;12.08;-20.0;1.0;100.0;1;34.96;6.99;0.0;99.71921200000001;0.0
1793;81.6;16.95;106.95000000000002;-73.05;1.00069;100.0;1;136.0;27.200000000000003;0.0;31.26908;0.0
1794;76.8;15.68;100.68;-69.32;1.00072;100.0;1;128.0;25.6;0.0;38.652489;0.0
