bus;Pg;Qg;Qmax;Qmin;Vg;mBase;status;Pmax;Pmin;c2;c1;c0
75528;28.800000000000004;3.0;19.2;-13.200000000000001;1.0;100.0;1;39.6;18.0;0.0;46.08;-53.94
75529;22.5;2.25;14.499999999999998;-10.0;1.0;100.0;1;30.0;15.0;0.0;20.02;-36.24
75529;22.5;2.25;14.499999999999998;-10.0;1.0;100.0;1;30.0;15.0;0.0;22.13;-40.05
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75530;1.55;0.0;0.6;-0.6;1.0;100.0;1;2.23;0.8699999999999999;0.0;0.00641;0.0
75531;7.200000000000001;1.075;6.9;-4.75;1.0;100.0;1;14.2;0.2;0.0;16.75;-2.999
75531;7.200000000000001;1.075;6.9;-4.75;1.0;100.0;1;14.2;0.2;0.0;20.57;-3.684
75532;16.75;3.9;17.0;-9.2;1.0;100.0;1;27.500000000000004;6.0;0.0;43.84;-17.45
75533;2.965;0.745;2.97;-1.48;1.0;100.0;1;4.43;1.5;0.0;0.003195;0.0
75533;2.965;0.745;2.97;-1.48;1.0;100.0;1;4.43;1.5;0.0;0.003195;0.0
75533;2.965;0.745;2.97;-1.48;1.0;100.0;1;4.43;1.5;0.0;0.003195;0.0
75533;2.965;0.745;2.97;-1.48;1.0;100.0;1;4.43;1.5;0.0;0.003195;0.0
75533;2.965;0.745;2.97;-1.48;1.0;100.0;1;4.43;1.5;0.0;0.003195;0.0
75533;2.965;0.745;2.97;-1.48;1.0;100.0;1;4.43;1.5;0.0;0.003195;0.0
75534;12.75;0.0;10.1;-10.1;1.0;100.0;1;25.5;0.0;0.0;0.000389;0.0
75535;15.0;4.8;17.3;-7.7;1.0;100.0;1;23.0;7.000000000000001;0.0;43.4;-14.19
75535;16.9;5.6;20.1;-8.9;1.0;100.0;1;26.8;7.000000000000001;0.0;43.81;-17.94
75539;237.0;31.25;200.5;-138.0;1.0;100.0;1;413.99999999999994;60.0;0.01254;90.34;-1.815
75541;207.50000000000003;37.2;161.1;-86.7;1.0;100.0;1;260.0;155.0;0.03586;13.8;-10.68
75541;207.50000000000003;37.2;161.1;-86.7;1.0;100.0;1;260.0;155.0;0.03669;14.12;-10.93
75541;177.5;38.65;167.3;-90.0;1.0;100.0;1;270.0;85.0;0.03088;11.82;-4.344
75544;152.15;17.7;113.5;-78.1;1.0;100.0;1;234.3;70.0;0.01156;21.8;-1.36
75544;145.3;26.55;114.99999999999999;-61.9;1.0;100.0;1;185.6;105.0;0.0;22.72;-231.6
75544;145.3;26.55;114.99999999999999;-61.9;1.0;100.0;1;185.6;105.0;0.0;26.26;-267.7
75546;42.5;7.15;31.0;-16.7;1.0;100.0;1;50.0;35.0;0.0;22.15;-47.89
75546;31.5;7.15;31.0;-16.7;1.0;100.0;1;50.0;13.0;0.0;27.09;-27.13
75546;31.5;7.15;31.0;-16.7;1.0;100.0;1;50.0;13.0;0.0;28.15;-27.14
75546;13.100000000000001;3.0;13.100000000000001;-7.1;1.0;100.0;1;21.2;5.0;0.0;58.61;-2.042
75548;11.3;2.675;11.55;-6.2;1.0;100.0;1;18.6;4.0;0.0;77.37;-1.704
75548;11.3;2.675;11.55;-6.2;1.0;100.0;1;18.6;4.0;0.0;76.75;-1.69
75548;96.8;16.25;70.4;-37.9;1.0;100.0;1;113.6;80.0;0.0;28.02;-262.9
75548;282.8;26.1;167.4;-115.20000000000002;1.0;100.0;1;345.6;220.00000000000003;0.03225;25.14;-14.6
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75550;0.77;0.11;0.7;-0.48;1.0;100.0;1;1.44;0.1;0.0;0.006494;0.0
75551;17.0;4.15;15.0;-6.7;1.0;100.0;1;20.0;14.000000000000002;0.0;44.67;-18.59
75552;163.0;40.85;147.0;-65.3;1.0;100.0;1;196.0;130.0;0.0;22.48;-281.9
75552;163.0;40.85;147.0;-65.3;1.0;100.0;1;196.0;130.0;0.0;22.37;-280.4
75552;102.0;42.5;153.0;-68.0;1.0;100.0;1;204.0;0.0;0.01247;23.49;0.0
75553;127.15;25.650000000000002;111.1;-59.8;1.0;100.0;1;179.3;75.0;0.03599;11.59;-4.403
75553;74.1;13.350000000000001;57.8;-31.1;1.0;100.0;1;93.2;55.00000000000001;0.0;22.38;-63.58
75554;43.0;9.6;34.5;-15.299999999999999;1.0;100.0;1;46.0;40.0;0.0;22.57;-110.6
75554;43.0;9.6;34.5;-15.299999999999999;1.0;100.0;1;46.0;40.0;0.0;21.22;-104.0
75554;44.0;10.0;36.0;-16.0;1.0;100.0;1;48.0;40.0;0.0;22.52;-115.4
75554;97.5;17.9;77.5;-41.7;1.0;100.0;1;125.0;70.0;0.0;26.14;-125.8
75554;97.5;17.9;77.5;-41.7;1.0;100.0;1;125.0;70.0;0.0;24.86;-119.6
75554;97.5;17.9;77.5;-41.7;1.0;100.0;1;125.0;70.0;0.0;25.59;-123.1
75555;60.4;11.85;51.300000000000004;-27.6;1.0;100.0;1;82.8;38.0;0.0;24.87;-47.82
75555;60.4;11.85;51.300000000000004;-27.6;1.0;100.0;1;82.8;38.0;0.0;24.4;-46.91
75555;59.3;12.7;54.89999999999999;-29.5;1.0;100.0;1;88.6;30.0;0.0;22.09;-40.71
75556;66.4;11.85;51.300000000000004;-27.6;1.0;100.0;1;82.8;50.0;0.0;23.27;-53.45
75556;66.4;11.85;51.300000000000004;-27.6;1.0;100.0;1;82.8;50.0;0.0;21.84;-50.16
75556;64.3;12.7;54.89999999999999;-29.5;1.0;100.0;1;88.6;40.0;0.0;20.54;-44.57
75557;33.4;3.15;20.2;-13.900000000000002;1.0;100.0;1;41.8;25.0;0.0;21.96;-70.11
75557;16.5;2.05;13.100000000000001;-9.0;1.0;100.0;1;27.0;6.0;0.0;19.62;-16.46
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75558;1.33;0.33;1.24;-0.58;1.0;100.0;1;1.7399999999999998;0.9199999999999999;0.0;0.009804;0.0
75559;32.9;8.75;31.4;-13.900000000000002;1.0;100.0;1;41.8;24.0;0.0;60.67;-13.48
75560;8.8;2.835;10.2;-4.53;1.0;100.0;1;13.600000000000001;4.0;0.0;19.49;-5.905
75560;8.8;2.835;10.2;-4.53;1.0;100.0;1;13.600000000000001;4.0;0.0;16.41;-4.972
75560;8.8;2.835;10.2;-4.53;1.0;100.0;1;13.600000000000001;4.0;0.0;18.99;-5.753
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75561;3.095;0.265;1.69;-1.16;1.0;100.0;1;3.49;2.7;0.0;0.0101;0.0
75562;2.3;0.5;2.0;-1.0;1.0;100.0;1;4.2;0.4;0.0;0.0025;0.0
75562;2.3;0.5;2.0;-1.0;1.0;100.0;1;4.2;0.4;0.0;0.0025;0.0
75562;2.3;0.5;2.0;-1.0;1.0;100.0;1;4.2;0.4;0.0;0.0025;0.0
75562;2.3;0.5;2.0;-1.0;1.0;100.0;1;4.2;0.4;0.0;0.0025;0.0
75562;2.3;0.5;2.0;-1.0;1.0;100.0;1;4.2;0.4;0.0;0.0025;0.0
75562;2.3;0.5;2.0;-1.0;1.0;100.0;1;4.2;0.4;0.0;0.0025;0.0
75563;17.35;0.5;6.0;-5.0;1.0;100.0;1;21.5;13.200000000000001;0.0;43.42;-18.95
75959;155.0;0.0;9900.0;-9900.0;1.0;100.0;1;300.0;10.0;0.643;11.07;-52.69
76118;155.0;0.0;9900.0;-9900.0;1.0;100.0;1;300.0;10.0;0.1617;34.56;-13.25
